Folder Name,NOSE_x,NOSE_y,NOSE_z,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,Left_Elbow_Angle_sin,Left_Elbow_Angle_cos,Left_Shoulder_Angle_sin,Left_Shoulder_Angle_cos,Left_Knee_Angle_sin,Left_Knee_Angle_cos,Left_Hip_Angle_sin,Left_Hip_Angle_cos,Left_Ankle_Angle_sin,Left_Ankle_Angle_cos,Right_Elbow_Angle_sin,Right_Elbow_Angle_cos,Right_Shoulder_Angle_sin,Right_Shoulder_Angle_cos,Right_Knee_Angle_sin,Right_Knee_Angle_cos,Right_Hip_Angle_sin,Right_Hip_Angle_cos,Right_Ankle_Angle_sin,Right_Ankle_Angle_cos
ardha pincha mayurasana,0.335438879,0.775622937,1.083073527,0.299085904,0.754478471,1.03745436,0.329582921,0.677724126,1.123760158,0.307302293,0.714300797,0.733594099,0.345764427,0.667584048,1.19437667,0.371362598,0.595043585,0.302917271,0.41514423,0.613373254,1.046901862,0.225509748,0.770752925,0.319241645,0.728565305,0.777180863,-0.001084979,0.202531953,0.719865816,0.743909493,0.745968056,0.727857663,0.362957523,0.51026558,0.313394934,-0.667461815,0.548776316,0.343496058,0.666575177,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.344748195,0.828783397,0.866157958,0.300707244,0.829540234,0.785377696,0.334791559,0.744002909,0.893484679,0.28694962,0.803845001,0.412021269,0.328473239,0.75127049,1.000660827,0.348732558,0.638917006,0.089274882,0.382481122,0.66487657,0.981688165,0.175504825,0.792023173,0.400139948,0.728565305,0.777180863,-0.001084979,0.1428632,0.727056674,0.710465918,0.745968056,0.727857663,0.362957523,0.500338734,0.309679217,-0.86932882,0.534521354,0.357153464,0.869837199,0.544268824,0.428735826,0.067472855,0.411120479,0.349456917,0.369279119,0.62641532,0.53899999,-0.464685412,0.305854636,0.623612608,-0.20843923,0.908292669,-0.418335306,0.016521824,-0.999863505,0.040760582,-0.999168942,0.828172115,0.560473859,0.842596174,-0.538545902,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.317378619,0.830808765,0.637816233,0.274737894,0.813394957,0.535061341,0.301590547,0.726676503,0.681874654,0.275284554,0.781818105,0.068914318,0.308428792,0.722089211,0.859900441,0.350829937,0.638783488,-0.412808941,0.369381961,0.630611515,1.053329246,0.18120393,0.808098121,-0.278806831,0.728565305,0.777180863,-0.001084979,0.202531953,0.719865816,0.743909493,0.745968056,0.727857663,0.362957523,0.498298962,0.310033723,-1.209275829,0.523824767,0.327757111,1.209988201,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.945797217,-0.324757793,0.019661584,-0.999806692,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.647015178,0.864579322,0.916443337,0.647256365,0.839957704,0.982661543,0.685145779,0.755866591,0.812686749,0.681052468,0.789088384,1.18007686,0.714535056,0.739690621,0.251810443,0.590814755,0.642809201,1.235303801,0.669006401,0.680493608,-0.298388024,0.542070569,0.770752925,1.774680722,0.781580949,0.793986514,-0.07263107,0.805387526,0.72936268,1.407125148,0.798892513,0.737511252,0.403328403,0.482870102,0.302219082,1.259424177,0.513498418,0.331236098,-1.259214947,0.540833677,0.434543164,0.169368024,0.422190258,0.340269236,0.143217144,0.611791227,0.529054478,-0.204770617,0.298810825,0.609341242,-0.36887767,0.781831876,-0.623489309,0.013670001,-0.999906561,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.920135361,-0.391600456,0.010242364,-0.999947546,0.022407448,-0.999748922,0.803363092,0.595489498,0.83350736,-0.552508354
ardha pincha mayurasana,0.545037274,0.626089457,0.656621182,0.543824837,0.63118348,0.673270193,0.57879022,0.565549309,0.56016309,0.582110966,0.598136221,0.668267911,0.617614938,0.558094989,0.044097217,0.549346262,0.424897028,0.713963634,0.605412508,0.466871582,-0.138362302,0.225509748,0.770752925,0.319241645,0.737324266,0.618575519,-0.072754046,0.726151026,0.675025083,1.048384349,0.739472951,0.723538227,0.241649906,0.433128346,0.265706421,0.74443325,0.447186023,0.27093527,-0.744801241,0.540833677,0.434543164,0.169368024,0.411120479,0.310650925,0.423642382,0.611791227,0.529054478,-0.204770617,0.321680054,0.608858167,-0.197577239,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.152187666,-0.988351615,0.129516199,-0.991577306,0.080477808,-0.996756401,0.730252534,0.683177309,0.931873169,-0.36278423
ardha pincha mayurasana,0.6457148,0.735463636,0.771831816,0.641958653,0.706626178,0.821687707,0.678313013,0.633454085,0.68954522,0.66282869,0.667303993,0.911086691,0.694690754,0.625131032,0.190879638,0.56911768,0.557758285,1.076543605,0.627612275,0.625610847,-0.195707702,0.225509748,0.770752925,0.319241645,0.743711734,0.750084875,-0.186945107,0.202531953,0.719865816,0.743909493,0.774918237,0.714066771,0.257943545,0.440056224,0.285246792,1.005488084,0.456193229,0.325363952,-1.005272057,0.540833677,0.434543164,0.169368024,0.390264436,0.328063925,0.369279119,0.611791227,0.529054478,-0.204770617,0.286821663,0.602482642,0.095484851,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.881914655,-0.471409101,0.138490582,-0.990363751,0.03094872,-0.999520974,0.831505355,0.555516737,0.892734198,-0.450583678
ardha pincha mayurasana,0.690721548,0.774684903,0.941392731,0.695805552,0.758981573,0.973361782,0.732489736,0.682995856,0.861307655,0.735299302,0.731358264,1.038536188,0.767917158,0.683098554,0.428659354,0.607224421,0.572724744,1.009416668,0.713561831,0.601035206,0.013375257,0.503400804,0.719365841,1.742780163,0.760171902,0.789002292,0.378503864,0.743611156,0.663765453,2.044214118,0.777372262,0.702772552,0.642096534,0.50127641,0.324221599,0.66299778,0.538193041,0.332250994,-0.662729475,0.307045407,0.398810721,0.863751353,0.445924764,0.316024101,0.524204936,0.244630668,0.435575789,0.014081894,0.338327985,0.527776848,-0.290427493,0.999677743,0.02538523,0.432635607,-0.901568872,0.357118498,-0.934059087,0.892497216,0.451052901,0.538650884,0.842529065,0.959150029,0.2828979,0.437367726,-0.899282754,0.096258966,-0.995356324,0.888712473,0.458464982,0.748963065,-0.662611747
ardha pincha mayurasana,0.509357168,0.779406154,0.816834567,0.509353903,0.781267577,0.828127353,0.542327915,0.701888685,0.732318224,0.547281999,0.762387696,0.807949676,0.580895345,0.71107719,0.284020255,0.526957865,0.619621939,0.728642642,0.577128533,0.645949124,0.06545125,0.225509748,0.770752925,0.319241645,0.70143793,0.79066438,0.320386776,0.735605082,0.704900331,1.0101342,0.723645556,0.732177099,0.634936793,0.44090513,0.318635432,0.583673592,0.46112646,0.337925156,-0.584755704,0.540833677,0.434543164,0.169368024,0.396932238,0.350351437,0.523463085,0.611791227,0.529054478,-0.204770617,0.298507201,0.624292398,-0.108941175,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.946951243,-0.321377261,0.043335164,-0.999060591,0.010967413,-0.999939856,0.736322929,0.676630286,0.89790746,-0.440184272
ardha pincha mayurasana,0.436547101,0.356954778,-0.222420615,0.415939163,0.345233031,-0.382128196,0.446920835,0.298479574,-0.325173644,0.437464026,0.307514656,-1.053508865,0.468556683,0.269604186,-0.754304205,0.489667072,0.279703408,-1.126881313,0.489989464,0.266392833,-0.668743738,0.318298292,0.51891165,-0.769387298,0.461210183,0.37620702,-0.025837321,0.360669036,0.650590747,-0.482850299,0.251847943,0.527553523,0.099401255,0.579874497,0.52108708,-0.231214723,0.592105943,0.504736022,0.230737389,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.596820546,0.572057865,1.821475992,0.763412611,0.636936643,2.285718867,0.053117122,-0.998588289,0.682432648,0.73094848,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.283288544,-0.959034723,0.920921573,0.389747939,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.307238088,0.755549697,0.86514703,0.2667319,0.74149335,0.790475068,0.298328387,0.664073527,0.904182608,0.266999187,0.710747318,0.403975083,0.306875213,0.658365129,1.020936142,0.346122128,0.612982757,0.020678767,0.377833491,0.591590113,1.086596893,0.20051265,0.788064662,0.349351707,0.728565305,0.777180863,-0.001084979,0.168358036,0.705965174,0.743909493,0.745968056,0.727857663,0.362957523,0.498667098,0.333579938,-0.893729976,0.533922257,0.328102538,0.89435196,0.52979184,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.614681672,0.534032308,-0.480515741,0.305854636,0.623612608,-0.20843923,0.999556915,-0.029765318,0.215741072,-0.976450608,0.017493935,-0.999846969,0.86305976,0.505101822,0.825689627,-0.564124666,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.204549808,0.760075194,0.735267526,0.178088586,0.726420247,0.662577736,0.20493613,0.649222558,0.771706747,0.203010359,0.689599998,0.250123483,0.240631084,0.64155576,0.836386911,0.315172492,0.659360861,-0.235191371,0.335404111,0.631539342,0.894126773,0.225509748,0.770752925,0.319241645,0.728565305,0.777180863,-0.001084979,0.202531953,0.719865816,0.743909493,0.745968056,0.727857663,0.362957523,0.496946952,0.336025697,-1.020247165,0.523199299,0.349156486,1.020898449,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.556344905,0.822701633,0.813560949,0.55575501,0.819301775,0.829523151,0.591150964,0.736922302,0.724755786,0.593793887,0.790662329,0.836235376,0.628284446,0.739790821,0.266968029,0.554058307,0.612928777,0.796430811,0.612272586,0.655032219,0.013567218,0.49654897,0.747491343,1.276429659,0.721116495,0.800009019,0.316550677,0.753913187,0.732053817,1.030807588,0.740489875,0.743570314,0.664351821,0.47036579,0.320313985,0.643086893,0.48929769,0.337167173,-0.643756577,0.540833677,0.434543164,0.169368024,0.421145776,0.349456917,0.422875774,0.240933083,0.538732856,0.282327025,0.307947874,0.622932818,-0.219301222,0.675999115,-0.736902434,0.027452043,-0.999623122,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.950072125,-0.312030379,0.081914244,-0.996639381,0.065509539,-0.997851943,0.727554859,0.686049508,0.860366794,-0.509675366
ardha pincha mayurasana,0.451928765,0.842235009,0.75460038,0.449655447,0.846710443,0.772778376,0.482507174,0.758527617,0.669063808,0.494829306,0.830969419,0.770535327,0.529058289,0.774218892,0.21152237,0.498326702,0.704486678,0.709377144,0.553748866,0.715558921,-0.174135793,0.225509748,0.770752925,0.319241645,0.62248546,0.844718655,0.039919378,0.202531953,0.719865816,0.743909493,0.510477867,0.879748497,0.334060368,0.465858425,0.369009906,0.693443191,0.490286493,0.364171057,-0.693125515,0.540833677,0.434543164,0.169368024,0.407735344,0.350887019,0.225811088,0.611791227,0.529054478,-0.204770617,0.269307145,0.598863316,-0.367295098,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.004265462,-0.999990903,0.169562884,-0.98551937,0.092913677,-0.995674168,0.722395884,0.691479708,0.763271837,-0.646077474
ardha pincha mayurasana,0.318082899,0.587621459,0.864150789,0.277789319,0.576071673,0.761817907,0.307442012,0.516717732,0.923628997,0.284297674,0.536478463,0.242813719,0.322328077,0.501678247,1.116251875,0.357858004,0.406952871,-0.319828462,0.377862116,0.430449713,1.250686432,0.173848892,0.62752552,-0.129384403,0.728565305,0.777180863,-0.001084979,0.134777964,0.592995474,0.277652284,0.745968056,0.727857663,0.362957523,0.5289906,0.205877107,-1.333600102,0.558276979,0.257323925,1.334894141,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.931595817,-0.363495851,0.07591981,-0.997113926,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.251804732,0.82963496,0.396242565,0.197661686,0.818738789,0.230048866,0.228843766,0.733851256,0.4989321,0.18046814,0.771703376,-0.539689642,0.220846498,0.71847872,0.914075965,0.286684042,0.586909977,-1.335697522,0.292347825,0.590044487,1.372790769,0.225509748,0.770752925,0.319241645,0.728565305,0.777180863,-0.001084979,0.202531953,0.719865816,0.743909493,0.745968056,0.727857663,0.362957523,0.39758088,0.192199307,-2.171378615,0.417977391,0.226048525,2.170610678,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.576287968,0.780611096,0.578968148,0.573893105,0.788157169,0.593985789,0.607074483,0.708543479,0.460417548,0.616223666,0.769003844,0.593861922,0.648538057,0.719069327,-0.145886871,0.585543739,0.630756022,0.711970326,0.639764645,0.6547839,-0.519024104,0.225509748,0.770752925,0.319241645,0.67416911,0.771895352,-0.459919493,0.202531953,0.719865816,0.743909493,0.61764662,0.764836725,-0.033622149,0.531439284,0.33749203,0.962965002,0.548028432,0.337795673,-0.962301816,0.540833677,0.434543164,0.169368024,0.459912402,0.285694064,0.689306129,0.611791227,0.529054478,-0.204770617,0.356700727,0.489825626,0.417870448,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.713987586,-0.700158359,0.324358033,-0.945934388,0.006426477,-0.99997935,0.821455419,0.570272737,0.741771545,-0.670652649
ardha pincha mayurasana,0.134168175,0.83544249,0.240360712,0.113637458,0.782374882,0.126263628,0.139258287,0.699313173,0.291747061,0.139507119,0.739785403,-0.446746905,0.178231478,0.692144414,0.455716313,0.315931911,0.70829614,-0.92505062,0.328084486,0.70043314,0.803432689,0.1576269,0.855673852,-0.625510193,0.728565305,0.777180863,-0.001084979,0.139312018,0.778051165,-0.100863107,0.745968056,0.727857663,0.362957523,0.529474696,0.446743488,-1.33352414,0.546866446,0.481889307,1.335585227,0.533296776,0.587442164,-0.282268945,0.411120479,0.349456917,0.369279119,0.606128615,0.630089654,-0.74047935,0.305854636,0.623612608,-0.20843923,0.93351495,-0.358538474,0.447411676,-0.894328124,0.139082954,-0.990280734,0.931707067,0.363210602,0.831049145,-0.556198992,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.244225693,0.635726881,1.140920376,0.21304999,0.632722214,1.080749863,0.241712978,0.567465896,1.186579247,0.208707549,0.587644433,0.732335416,0.251421429,0.553779651,1.311800117,0.297325387,0.455507011,0.302343838,0.335234045,0.449113823,1.239162142,0.159761961,0.716509126,0.630260614,0.728565305,0.777180863,-0.001084979,0.149353377,0.619341086,1.040165689,0.745968056,0.727857663,0.362957523,0.481127722,0.315266043,-0.719880242,0.520146999,0.33609109,0.720181884,0.48914075,0.469184238,0.122577978,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.86082975,0.508893056,0.52861808,-0.848859779,0.07758954,-0.996985388,0.889502419,0.456930461,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.547327323,0.719993762,0.777937484,0.545720958,0.704122707,0.809781368,0.581378658,0.630960292,0.694854499,0.569899471,0.667021173,0.865380702,0.605926183,0.62113787,0.239671664,0.505659569,0.504860857,0.843134979,0.56008263,0.569770891,0.014697718,0.225509748,0.770752925,0.319241645,0.715414325,0.627448574,0.197806931,0.202531953,0.719865816,0.743909493,0.731623608,0.553979135,0.590806,0.35623597,0.389297929,0.632311138,0.367215981,0.411235393,-0.633495001,0.540833677,0.434543164,0.169368024,0.389407457,0.448743651,0.613863169,0.611791227,0.529054478,-0.204770617,0.348759471,0.74787925,0.341018285,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.97229959,-0.233738115,0.207515318,-0.978231769,0.078971955,-0.996876838,0.849063945,0.528290088,0.988456088,-0.151507629
ardha pincha mayurasana,0.59378107,0.568162012,0.676730139,0.588322641,0.544731435,0.723807475,0.622383873,0.48945073,0.578443737,0.605403197,0.500602662,0.831418313,0.637135963,0.468182345,0.037265663,0.517968907,0.386077395,0.91000841,0.566276972,0.461119677,-0.501904488,0.225509748,0.770752925,0.319241645,0.708786823,0.592694992,-0.088448378,0.202531953,0.719865816,0.743909493,0.698896714,0.531452152,0.391854678,0.391261656,0.29957922,1.142424519,0.40535428,0.331273805,-1.13959833,0.540833677,0.434543164,0.169368024,0.371354366,0.354146602,0.235937323,0.292681646,0.32279197,1.185099078,0.303761398,0.665091322,-0.744686129,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.996465307,0.084005309,0.285259332,-0.958450371,0.0940049,-0.995571735,0.889463404,0.457006405,0.970713318,-0.240240824
ardha pincha mayurasana,0.650310878,0.82829576,0.671145087,0.650627951,0.801810564,0.718713328,0.687216454,0.721549098,0.573209076,0.68036442,0.762105561,0.84977572,0.712050529,0.714697485,0.056671678,0.585534013,0.612157135,0.935062499,0.650620336,0.667354686,-0.410566468,0.225509748,0.770752925,0.319241645,0.77333481,0.771301654,-0.313884628,0.202531953,0.719865816,0.743909493,0.770720396,0.70689755,-0.016007649,0.469081048,0.34729554,1.098750071,0.497086796,0.379348058,-1.097606399,0.540833677,0.434543164,0.169368024,0.421362753,0.398895509,0.014273811,0.611791227,0.529054478,-0.204770617,0.29397479,0.67752561,-0.722153716,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.956482339,-0.291790226,0.04812788,-0.998841182,0.099656072,-0.995021943,0.819631306,0.572891371,0.831414288,-0.555653023
ardha pincha mayurasana,0.77795208,0.993380647,0.775929962,0.767803686,0.944390854,0.833920855,0.808446565,0.848304683,0.6592893,0.790748101,0.89940749,1.014927831,0.82255138,0.842299889,0.046698461,0.634481291,0.781956016,1.304862195,0.737166037,0.811140276,-0.689863522,0.225509748,0.770752925,0.319241645,0.812235269,0.830059465,-1.314933712,0.202531953,0.719865816,0.743909493,0.731594604,0.761370684,-1.506049139,0.512679341,0.39746197,1.536979951,0.545531767,0.411601516,-1.533852239,0.540833677,0.434543164,0.169368024,0.463249574,0.445530308,-0.187675632,0.611791227,0.529054478,-0.204770617,0.364604985,0.751765687,-1.325198942,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.966768805,-0.255652261,0.089622084,-0.995975844,0.018027967,-0.999837483,0.782630532,0.622486506,0.901359075,-0.433072532
ardha pincha mayurasana,0.468228188,0.638826261,0.546039508,0.426564965,0.661719902,0.450076942,0.460621028,0.592977616,0.578405821,0.415758089,0.648527822,-0.050205558,0.455302683,0.606522944,0.649752392,0.412588643,0.513585384,-0.355650345,0.444830175,0.543913985,0.731126086,0.29672526,0.708193271,-0.242188377,0.728565305,0.777180863,-0.001084979,0.360753738,0.79548185,0.052605054,0.745968056,0.727857663,0.362957523,0.495410201,0.232208741,-0.921944949,0.521350349,0.288835286,0.923335729,0.522358206,0.278725628,0.050120504,0.411120479,0.349456917,0.369279119,0.609751539,0.375786734,-0.415411192,0.305854636,0.623612608,-0.20843923,0.140034507,-0.990146624,0.121986581,-0.99253175,0.109487834,-0.993988136,0.768744864,0.639555575,0.681735018,-0.731599183,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.693004897,0.659591552,0.672572574,0.682192165,0.615196974,0.729618855,0.719525648,0.553513651,0.570620494,0.689881148,0.574915762,0.882425098,0.722188081,0.541882631,0.016888622,0.552484135,0.513397996,1.132714863,0.625216208,0.580251748,-0.527269849,0.225509748,0.770752925,0.319241645,0.797937237,0.673994856,-0.395705498,0.202531953,0.719865816,0.743909493,0.819315456,0.578182093,0.115465549,0.348526429,0.382041711,1.306044414,0.366045826,0.400450655,-1.304038089,0.540833677,0.434543164,0.169368024,0.354511802,0.457633862,0.181881786,0.611791227,0.529054478,-0.204770617,0.282255872,0.759482603,0.021190525,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.995474838,-0.095025508,0.273044348,-0.962001447,0.056870715,-0.998381551,0.933175767,0.35942035,0.96233372,-0.271870946
ardha pincha mayurasana,0.528735818,0.684174304,0.857960208,0.526656004,0.687584068,0.884278039,0.560864317,0.616824499,0.784190216,0.564935585,0.670230235,0.903693174,0.598951414,0.625949133,0.351709987,0.523571133,0.537926721,0.843733925,0.601704049,0.570022541,-0.076683361,0.392530355,0.678302951,1.567820214,0.62392405,0.724313806,0.251573762,0.202531953,0.719865816,0.743909493,0.610796039,0.697861331,0.472322799,0.499201,0.281494396,0.679571931,0.540894834,0.29294329,-0.677521089,0.540833677,0.434543164,0.169368024,0.480393422,0.190186343,0.216768828,0.611791227,0.529054478,-0.204770617,0.410770243,0.296119268,-0.228568479,0.945797217,-0.324757793,0.347679246,-0.937613535,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.998292697,-0.058409689,0.327369053,-0.944896557,0.425939722,-0.904751542,0.851837873,0.523805535,0.261114019,-0.965307966
ardha pincha mayurasana,0.538066743,0.667366728,0.722777396,0.494111037,0.655581692,0.641579892,0.529260957,0.589622141,0.743237064,0.502281617,0.618732559,0.221518276,0.538895786,0.580307016,0.770951919,0.513352626,0.458666314,-0.097508997,0.575114847,0.506432059,0.715908804,0.225509748,0.770752925,0.319241645,0.728565305,0.777180863,-0.001084979,0.202531953,0.719865816,0.743909493,0.745968056,0.727857663,0.362957523,0.661954067,0.273127697,-0.735980314,0.69126631,0.334690888,0.736802221,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.447244329,0.652231473,0.56080998,0.435197555,0.633957302,0.579153652,0.464220902,0.56040592,0.537823066,0.4421263,0.625770644,0.520821994,0.472405769,0.568138265,0.295069632,0.412415215,0.592650829,0.465015071,0.441964973,0.645497947,0.032066884,0.225509748,0.770752925,0.319241645,0.728565305,0.777180863,-0.001084979,0.202531953,0.719865816,0.743909493,0.745968056,0.727857663,0.362957523,0.361999307,0.520087131,0.26347187,0.375134075,0.529289921,-0.261975487,0.540833677,0.434543164,0.169368024,0.411120479,0.349456917,0.369279119,0.611791227,0.529054478,-0.204770617,0.305854636,0.623612608,-0.20843923,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.949843313,-0.312726207,0.143852721,-0.989599108,0.065509539,-0.997851943,0.821455419,0.570272737,0.88589399,-0.463887743
ardha pincha mayurasana,0.723219956,0.686268161,0.726712578,0.70858071,0.640060538,0.739940033,0.74520104,0.574630215,0.643820524,0.702967947,0.604911682,0.69966432,0.73894645,0.572192068,0.177379623,0.5684782,0.543158342,0.763178303,0.63842002,0.631647895,-0.196352202,0.225509748,0.770752925,0.319241645,0.819301065,0.700032134,0.023667363,0.202531953,0.719865816,0.743909493,0.854316796,0.593719757,0.225841943,0.379387368,0.397407698,0.718652505,0.394781875,0.417575691,-0.71723116,0.540833677,0.434543164,0.169368024,0.325767942,0.444660109,0.43878164,0.611791227,0.529054478,-0.204770617,0.223563359,0.724374236,0.134859624,0.945797217,-0.324757793,0.330517464,-0.943799876,0.07758954,-0.996985388,0.86305976,0.505101822,0.828378865,-0.560168239,0.978313257,-0.207130808,0.090091576,-0.995933486,0.071843476,-0.997415919,0.98682063,0.161817935,0.908340947,-0.418230468
adho mukha vriksasana,0.516177123,0.782573746,0.550492842,0.551886212,0.765095401,0.829437811,0.606935463,0.684676771,0.476221414,0.596134376,0.75224333,2.20108733,0.662721115,0.700273796,0.327093795,0.281597121,0.675757244,2.914180957,0.687241032,0.695622311,-0.756015796,0.378186819,0.725011252,-1.610551007,0.759380319,0.722762554,-1.705243509,0.534048258,0.739627603,-1.259351971,0.673450633,0.74304835,-1.910517749,0.358744223,0.462225704,2.556963399,0.565772356,0.474196795,-2.553991591,0.46425483,0.29774918,0.260721501,0.541943527,0.218701503,-0.778305992,0.46905889,0.230435569,0.653856066,0.502641072,0.209472168,-0.567769118,0.655440608,-0.755246721,0.667421644,-0.744680032,0.140802312,-0.990037731,0.624560251,-0.780976627,0.993813579,0.111061109,0.121127766,-0.992636925,0.240449348,-0.970661687,0.126087179,-0.992019165,0.183376729,-0.983042713,0.896293521,-0.443461299
